Date,BCI,BND,HODL,SGOL,SPLG,SPTI,VEA,VGIT,VTI,VWO
2024-09-10,18.386863708496094,73.53323364257812,16.385000228881836,24.049999237060547,63.92727279663086,28.481945037841797,49.595252990722656,59.20188903808594,267.70269775390625,42.50078582763672
2024-09-11,18.560962677001953,73.49422454833984,16.302499771118164,24.010000228881836,64.56100463867188,28.44294548034668,49.878875732421875,59.133628845214844,270.366455078125,42.76338195800781
2024-09-12,18.86079978942871,73.41621398925781,16.517499923706055,24.43000030517578,65.10562133789062,28.423444747924805,50.328765869140625,59.084869384765625,272.6142578125,43.0454216003418
2024-09-13,18.957523345947266,73.57225036621094,16.907499313354492,24.65999984741211,65.45218658447266,28.481945037841797,50.4656867980957,59.20188903808594,274.51556396484375,43.23992919921875
2024-09-16,19.073589324951172,73.7673110961914,16.397499084472656,24.65999984741211,65.53141021728516,28.53070068359375,50.866668701171875,59.28965759277344,275.0601806640625,43.40526580810547
2024-09-17,19.11227798461914,73.6697769165039,16.952499389648438,24.530000686645508,65.58091735839844,28.491697311401367,50.622169494628906,59.20188903808594,275.33746337890625,43.45389175415039
2024-09-18,19.034900665283203,73.4454574584961,16.97249984741211,24.350000381469727,65.39276885986328,28.403945922851562,50.446128845214844,59.065364837646484,274.644287109375,43.298282623291016
2024-09-19,19.267032623291016,73.4454574584961,17.889999389648438,24.709999084472656,66.51170349121094,28.413692474365234,51.414363861083984,59.05561828613281,279.2984619140625,44.202762603759766
2024-09-20,19.36375617980957,73.43570709228516,17.782499313354492,25.030000686645508,66.38298034667969,28.413692474365234,50.947547912597656,59.065364837646484,278.7142028808594,44.177398681640625
2024-09-23,19.53785514831543,73.38695526123047,17.905000686645508,25.09000015258789,66.55780792236328,28.394189834594727,51.15349578857422,59.03611373901367,279.40740966796875,44.53831100463867
2024-09-24,19.79900360107422,73.47471618652344,18.165000915527344,25.43000030517578,66.7465591430664,28.433195114135742,51.467323303222656,59.12387466430664,280.1104431152344,46.08925247192383
